longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.27,34.08,43.0,962.0,253.0,658.0,244.0,3.2386,209917.0,<1H OCEAN
-118.38,34.27,8.0,3248.0,847.0,2608.0,731.0,2.8214,189395.06,<1H OCEAN
-122.02,37.6,31.0,2155.0,522.0,1858.0,437.0,2.652,165584.0,NEAR BAY
-117.8,34.1,13.0,2996.0,495.0,1187.0,464.0,6.2456,237190.0,INLAND
-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,306670.04,<1H OCEAN
-117.83,33.93,14.0,1956.0,282.0,671.0,269.0,6.5841,290521.0,<1H OCEAN
-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367,352968.1,<1H OCEAN
-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,117106.0,INLAND
-117.84,33.74,25.0,1818.0,577.0,1426.0,532.0,3.2104,166326.0,<1H OCEAN
-117.24,32.79,25.0,2135.0,691.0,566.0,320.0,2.6902,248045.0,NEAR OCEAN
-121.8,37.23,18.0,2581.0,358.0,1284.0,377.0,6.7385,325499.05,<1H OCEAN
-117.04,34.04,30.0,3474.0,735.0,1674.0,691.0,2.5863,99935.0,INLAND
-119.8,36.29,7.0,479.0,84.0,327.0,103.0,5.1728,177685.0,INLAND
-117.9,34.11,23.0,4776.0,1316.0,4797.0,1187.0,2.1667,166271.0,<1H OCEAN
-117.95,33.77,38.0,1476.0,308.0,1114.0,309.0,4.1917,192733.01,<1H OCEAN
-122.09,37.67,39.0,2069.0,500.0,1408.0,478.0,3.1115,185565.0,NEAR BAY
-118.42,34.03,45.0,1262.0,223.0,637.0,221.0,5.0866,376801.07,<1H OCEAN
-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,315248.0,<1H OCEAN
-121.79,37.32,6.0,2850.0,561.0,2160.0,581.0,5.5336,255009.0,<1H OCEAN
-118.16,33.97,39.0,1444.0,447.0,1890.0,416.0,2.1181,159471.0,<1H OCEAN
-115.59,32.79,8.0,2183.0,307.0,1000.0,287.0,6.3814,207877.0,INLAND
-117.93,33.93,37.0,1128.0,273.0,931.0,234.0,2.8,165004.0,<1H OCEAN
-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,105443.0,INLAND
-117.9,33.73,30.0,746.0,172.0,1048.0,163.0,4.1,167970.0,<1H OCEAN
-122.55,38.0,18.0,3119.0,803.0,1395.0,722.0,3.9265,239439.0,NEAR BAY
-118.18,33.78,17.0,1419.0,436.0,1300.0,360.0,2.0769,149612.0,NEAR OCEAN
-119.29,36.12,24.0,1248.0,226.0,641.0,200.0,2.4722,68482.0,INLAND
-118.45,35.62,18.0,2304.0,527.0,782.0,390.0,1.4141,72073.0,INLAND
-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,236036.0,<1H OCEAN
-119.83,36.37,25.0,1549.0,269.0,819.0,272.0,2.7159,79663.0,INLAND
-122.42,37.74,52.0,1674.0,346.0,734.0,335.0,3.8864,268951.0,NEAR BAY
-123.18,39.23,18.0,243.0,55.0,115.0,54.0,2.125,154867.0,<1H OCEAN
-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,87638.0,INLAND
-117.25,32.81,39.0,1846.0,350.0,765.0,329.0,3.9187,346967.05,NEAR OCEAN
-118.05,33.73,25.0,2472.0,450.0,1301.0,467.0,5.0699,246949.02,<1H OCEAN
-122.27,37.56,17.0,3211.0,847.0,1553.0,812.0,4.9434,333129.17,NEAR BAY
-118.33,34.05,44.0,1574.0,390.0,1323.0,404.0,2.5284,220727.0,<1H OCEAN
-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937,136546.0,INLAND
-118.25,34.07,16.0,719.0,225.0,801.0,218.0,2.3942,197975.0,<1H OCEAN
-122.12,37.42,35.0,2445.0,533.0,1187.0,519.0,5.2803,357119.09,NEAR BAY
-117.17,34.05,29.0,4007.0,700.0,1576.0,696.0,3.1801,111352.0,INLAND
-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045,175952.0,INLAND
-117.32,34.06,52.0,802.0,160.0,564.0,131.0,2.1591,92224.0,INLAND
-121.34,38.03,20.0,4213.0,751.0,2071.0,714.0,4.4063,143761.0,INLAND
-122.47,37.51,15.0,4974.0,764.0,2222.0,774.0,6.7606,401835.12,NEAR OCEAN
-121.94,37.54,27.0,3715.0,526.0,1631.0,538.0,6.2179,307627.02,<1H OCEAN
-118.18,33.89,25.0,5896.0,1464.0,4149.0,1362.0,2.6742,158482.0,<1H OCEAN
-117.05,32.77,33.0,3535.0,683.0,1568.0,672.0,2.8097,164261.0,NEAR OCEAN
-118.01,34.05,37.0,682.0,172.0,813.0,173.0,3.8125,164787.0,<1H OCEAN
-123.16,39.13,33.0,1320.0,303.0,1048.0,303.0,1.7813,108520.0,<1H OCEAN
-121.27,38.02,32.0,342.0,58.0,138.0,52.0,2.9821,126487.0,INLAND
-119.86,34.41,24.0,1576.0,580.0,1630.0,531.0,1.24,213177.01,NEAR OCEAN
-118.18,33.87,44.0,2137.0,461.0,1126.0,439.0,3.4408,168632.0,<1H OCEAN
-122.24,37.82,52.0,3665.0,517.0,1470.0,520.0,6.155,386482.19,NEAR BAY
-117.9,33.65,27.0,3310.0,598.0,1402.0,563.0,6.632,385859.22,<1H OCEAN
-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,220247.01,NEAR BAY
-122.44,37.78,52.0,2695.0,657.0,1243.0,573.0,2.8569,342698.0,NEAR BAY
-121.81,37.25,5.0,1975.0,520.0,861.0,440.0,4.4565,261286.05,<1H OCEAN
-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,214600.0,<1H OCEAN
-118.2,34.07,34.0,1765.0,551.0,2203.0,500.0,2.2708,151018.0,<1H OCEAN
-119.83,36.83,14.0,2351.0,341.0,1128.0,363.0,6.9903,226332.0,INLAND
-115.91,33.36,15.0,459.0,95.0,160.0,73.0,0.922,53861.0,INLAND
-116.86,32.8,19.0,1747.0,291.0,848.0,290.0,4.875,182016.0,<1H OCEAN
-117.97,33.93,31.0,1975.0,373.0,918.0,347.0,4.4107,222314.0,<1H OCEAN
-118.39,34.19,23.0,1875.0,710.0,2555.0,657.0,2.0968,181702.0,<1H OCEAN
-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774,331178.06,NEAR OCEAN
-122.25,37.83,28.0,5022.0,1750.0,2558.0,1661.0,2.4234,228875.01,NEAR BAY
-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653,193628.0,<1H OCEAN
-117.94,33.79,24.0,4179.0,784.0,1902.0,733.0,4.7986,209203.0,<1H OCEAN
-117.99,33.8,25.0,3179.0,639.0,2526.0,623.0,3.3281,186300.0,<1H OCEAN
-117.92,34.1,35.0,2994.0,603.0,1933.0,561.0,4.0052,170270.0,<1H OCEAN
-118.0,33.85,33.0,2053.0,418.0,1154.0,405.0,4.0455,205373.0,<1H OCEAN
-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,306226.03,<1H OCEAN
-118.2,34.05,40.0,1146.0,323.0,1354.0,321.0,1.9205,136724.0,<1H OCEAN
-122.27,37.81,40.0,880.0,451.0,582.0,380.0,0.977,146346.0,NEAR BAY
-121.3,38.03,11.0,2866.0,654.0,1404.0,525.0,2.505,115049.0,INLAND
-117.87,33.74,31.0,2338.0,652.0,3289.0,631.0,2.6734,153967.0,<1H OCEAN
-117.24,33.05,15.0,3029.0,555.0,1559.0,546.0,5.3129,273045.01,NEAR OCEAN
-117.9,33.85,31.0,3413.0,764.0,2326.0,728.0,4.325,200702.0,<1H OCEAN
-121.27,37.87,34.0,1010.0,206.0,678.0,234.0,2.9531,104461.0,INLAND
-118.31,33.96,47.0,2005.0,392.0,1134.0,415.0,3.7143,148119.0,<1H OCEAN
-118.28,34.1,49.0,2843.0,880.0,2004.0,796.0,2.7875,215170.0,<1H OCEAN
-122.32,37.97,33.0,1156.0,190.0,643.0,209.0,4.5,200205.0,NEAR BAY
-121.31,38.66,26.0,1604.0,245.0,751.0,267.0,4.7381,145869.0,INLAND
-121.43,37.75,41.0,1717.0,325.0,855.0,303.0,2.75,114681.0,INLAND
-118.29,34.11,24.0,3696.0,1125.0,1685.0,1031.0,2.3789,237772.0,<1H OCEAN
-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767,223020.0,INLAND
-122.01,37.92,18.0,2808.0,337.0,1038.0,337.0,8.3956,395072.15,NEAR BAY
-117.3,34.13,42.0,2115.0,557.0,1532.0,494.0,1.4531,72635.0,INLAND
-118.37,34.21,33.0,2034.0,470.0,1990.0,423.0,3.7455,175821.0,<1H OCEAN
-121.83,36.98,19.0,4431.0,705.0,1764.0,679.0,4.3321,241819.0,<1H OCEAN
-121.96,39.3,39.0,701.0,130.0,271.0,89.0,2.1845,74194.0,INLAND
-118.3,34.03,37.0,2781.0,766.0,2586.0,729.0,1.8564,161078.0,<1H OCEAN
-118.3,34.05,44.0,1612.0,650.0,2028.0,593.0,1.9152,207725.01,<1H OCEAN
-118.01,34.09,29.0,3402.0,747.0,2331.0,690.0,3.6094,195651.0,INLAND
-117.06,33.01,24.0,2618.0,485.0,726.0,443.0,3.5192,174631.0,<1H OCEAN
-122.53,37.88,36.0,2688.0,485.0,1064.0,449.0,4.4583,402243.07,NEAR BAY
-121.24,38.68,20.0,1402.0,236.0,676.0,236.0,3.7426,144196.0,INLAND
-117.95,34.0,34.0,2376.0,468.0,1858.0,449.0,4.1328,172932.0,<1H OCEAN
-118.23,34.07,40.0,506.0,119.0,397.0,114.0,3.1944,137444.0,<1H OCEAN
-117.89,33.87,32.0,1569.0,422.0,835.0,386.0,3.0465,191168.0,<1H OCEAN
-122.09,37.69,20.0,4296.0,817.0,1732.0,800.0,4.8036,238252.0,NEAR BAY
-121.63,36.65,44.0,309.0,121.0,315.0,80.0,1.6071,184555.0,<1H OCEAN
-122.05,37.68,23.0,7518.0,1279.0,3827.0,1294.0,5.1701,254677.0,NEAR BAY
-117.04,32.71,28.0,5274.0,991.0,3727.0,961.0,3.57,140044.0,NEAR OCEAN
-117.04,32.7,7.0,9311.0,1703.0,7302.0,1694.0,4.419,194367.0,NEAR OCEAN
-118.26,34.07,52.0,1802.0,613.0,2382.0,587.0,1.8438,190931.0,<1H OCEAN
-118.13,34.17,49.0,1962.0,435.0,1329.0,457.0,3.2898,193864.0,<1H OCEAN
-116.97,32.79,19.0,4108.0,1101.0,2971.0,1006.0,1.9893,132089.0,<1H OCEAN
-119.55,36.51,46.0,55.0,11.0,26.0,5.0,4.125,107472.0,INLAND
-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,107845.0,INLAND
-120.8,38.51,23.0,1001.0,195.0,369.0,157.0,3.125,123006.0,INLAND
-121.83,38.0,15.0,6365.0,1646.0,3838.0,1458.0,2.5495,126678.0,INLAND
-122.42,37.93,47.0,3453.0,779.0,1353.0,728.0,4.016,350115.29,NEAR BAY
-122.27,37.47,44.0,3022.0,473.0,1235.0,477.0,6.7058,447614.48,NEAR OCEAN
-122.36,37.94,45.0,907.0,188.0,479.0,161.0,3.0862,145225.0,NEAR BAY
-118.32,33.33,52.0,2127.0,512.0,733.0,288.0,3.3906,317678.04,ISLAND
-117.06,32.73,33.0,3444.0,619.0,1884.0,582.0,3.7891,129915.0,NEAR OCEAN
-118.97,37.64,13.0,1907.0,544.0,575.0,234.0,3.0685,119808.0,INLAND
-117.27,34.12,52.0,954.0,246.0,943.0,256.0,0.8658,75002.0,INLAND
-120.55,37.32,21.0,1410.0,229.0,590.0,205.0,3.3194,111625.0,INLAND
-117.99,33.9,33.0,2161.0,383.0,1235.0,383.0,5.6454,236466.0,<1H OCEAN
-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,283465.0,<1H OCEAN
-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,383198.15,NEAR OCEAN
-117.97,33.66,14.0,6090.0,1338.0,1974.0,1248.0,2.8061,209726.0,<1H OCEAN
-117.17,33.28,16.0,1921.0,312.0,862.0,280.0,5.1786,226826.03,<1H OCEAN
-119.88,36.81,30.0,2288.0,474.0,1435.0,425.0,1.3221,57961.0,INLAND
-117.74,34.05,29.0,2452.0,700.0,3029.0,665.0,2.1354,114625.0,INLAND
-117.13,32.79,35.0,1458.0,262.0,723.0,257.0,4.2098,168476.0,NEAR OCEAN
-122.06,37.65,33.0,1227.0,286.0,848.0,291.0,3.8036,170761.0,NEAR BAY
-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,1.9853,105301.0,<1H OCEAN
-118.06,35.68,15.0,1962.0,403.0,730.0,321.0,2.25,89448.0,INLAND
-118.38,33.89,35.0,1778.0,330.0,732.0,312.0,6.5745,419663.12,<1H OCEAN
-122.45,37.73,52.0,2510.0,438.0,1153.0,407.0,5.1238,321338.05,NEAR BAY
-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,284409.01,<1H OCEAN
-118.14,33.95,44.0,1812.0,338.0,822.0,314.0,6.7744,401770.22,<1H OCEAN
-121.97,37.53,35.0,2277.0,420.0,1353.0,413.0,4.75,219089.0,<1H OCEAN
-118.15,34.86,10.0,4597.0,1009.0,2227.0,821.0,2.6149,107670.0,INLAND
-117.2,32.86,4.0,4308.0,1095.0,1923.0,932.0,3.9356,232402.0,NEAR OCEAN
-118.3,34.01,52.0,1444.0,343.0,1154.0,334.0,2.0625,117238.0,<1H OCEAN
-117.98,33.79,35.0,2356.0,478.0,1659.0,480.0,4.1115,190351.0,<1H OCEAN
-122.42,37.62,43.0,2367.0,409.0,1141.0,400.0,4.8295,291548.0,NEAR OCEAN
-118.2,33.94,42.0,618.0,163.0,680.0,179.0,3.3472,136297.0,<1H OCEAN
-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441,219606.0,<1H OCEAN
-116.98,32.74,17.0,3943.0,843.0,1995.0,766.0,2.6944,146179.0,<1H OCEAN
-122.01,37.53,19.0,4572.0,712.0,2346.0,709.0,6.0667,306790.03,NEAR BAY
-117.92,34.03,32.0,1819.0,375.0,1728.0,375.0,3.975,165207.01,<1H OCEAN
-123.17,39.15,30.0,1904.0,331.0,816.0,325.0,4.425,181640.0,<1H OCEAN
-123.76,41.03,24.0,2386.0,565.0,1058.0,414.0,2.0644,73959.0,<1H OCEAN
-122.44,37.73,46.0,3581.0,758.0,1670.0,703.0,4.1932,272726.0,NEAR BAY
-120.43,34.93,10.0,2980.0,585.0,1593.0,562.0,3.285,164343.0,<1H OCEAN
-122.42,37.64,41.0,98.0,20.0,68.0,19.0,2.225,294982.06,NEAR OCEAN
-117.98,34.14,27.0,6341.0,1289.0,2899.0,1192.0,3.6336,173857.0,INLAND
-122.3,37.91,40.0,2866.0,617.0,1305.0,589.0,3.6321,218982.0,NEAR BAY
-118.32,33.8,29.0,4317.0,1037.0,2102.0,959.0,3.1275,274212.0,<1H OCEAN
-118.41,34.04,49.0,601.0,95.0,228.0,106.0,8.0239,469833.8,<1H OCEAN
-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,296312.03,<1H OCEAN
-117.21,32.84,34.0,2158.0,366.0,1046.0,335.0,4.5402,227032.01,NEAR OCEAN
-118.12,34.16,30.0,1762.0,416.0,940.0,398.0,2.8631,195439.0,<1H OCEAN
-119.87,36.54,34.0,1370.0,287.0,818.0,269.0,2.4044,71605.0,INLAND
-117.92,33.94,30.0,2506.0,394.0,1255.0,421.0,4.7813,210611.0,<1H OCEAN
-118.09,33.75,32.0,6239.0,974.0,2615.0,950.0,6.6188,436180.34,NEAR OCEAN
-118.28,34.0,46.0,1650.0,463.0,1992.0,458.0,2.3403,126534.0,<1H OCEAN
-119.29,36.54,18.0,2581.0,628.0,2732.0,592.0,1.8429,59360.0,INLAND
-121.92,36.55,37.0,2190.0,419.0,490.0,300.0,3.7852,370201.05,NEAR OCEAN
-118.44,34.16,35.0,3080.0,642.0,1362.0,623.0,4.1218,343673.0,<1H OCEAN
-122.26,37.84,52.0,696.0,191.0,345.0,174.0,2.6736,145465.0,NEAR BAY
-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.1544,74320.0,INLAND
-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,82302.0,INLAND
-118.99,35.3,33.0,2248.0,434.0,1461.0,405.0,2.9402,73309.0,INLAND
-118.2,34.02,49.0,1098.0,317.0,1411.0,301.0,2.75,138483.0,<1H OCEAN
-118.47,34.05,25.0,2689.0,719.0,1229.0,663.0,3.5909,404673.18,<1H OCEAN
-118.18,33.88,47.0,882.0,185.0,536.0,174.0,4.625,173455.0,<1H OCEAN
-117.93,33.83,30.0,1561.0,381.0,1104.0,391.0,3.375,188600.0,<1H OCEAN
-122.47,37.78,52.0,2635.0,587.0,1302.0,577.0,3.7292,400116.07,NEAR BAY
-121.73,38.0,3.0,9217.0,1522.0,3578.0,1272.0,5.0016,168030.0,INLAND
-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,339485.01,<1H OCEAN
-122.71,38.44,27.0,966.0,251.0,462.0,230.0,1.7,178441.0,<1H OCEAN
-117.72,33.62,19.0,5777.0,1261.0,1711.0,1225.0,2.7634,146951.0,<1H OCEAN
-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228,418465.27,NEAR OCEAN
-121.23,37.84,28.0,1347.0,241.0,713.0,225.0,4.0208,129911.0,INLAND
-117.53,33.88,22.0,2855.0,667.0,2453.0,624.0,3.1312,129952.0,INLAND
-117.25,32.82,23.0,6139.0,826.0,2036.0,807.0,9.5245,480157.76,NEAR OCEAN
-118.15,34.04,33.0,818.0,195.0,664.0,198.0,2.1944,168671.0,<1H OCEAN
-119.79,36.79,19.0,1524.0,448.0,960.0,386.0,1.5122,60859.0,INLAND
-122.05,37.63,5.0,3785.0,936.0,2240.0,792.0,3.2829,220918.0,NEAR BAY
-121.32,38.62,29.0,2430.0,448.0,1087.0,394.0,3.0864,134720.0,INLAND
-121.82,38.01,47.0,1265.0,254.0,587.0,247.0,2.6364,109465.0,INLAND
-122.26,38.03,25.0,2239.0,361.0,928.0,353.0,4.4474,187581.0,NEAR BAY
-118.0,33.75,26.0,1382.0,387.0,1977.0,368.0,2.7589,186287.0,<1H OCEAN
-118.07,33.85,16.0,3771.0,606.0,2196.0,564.0,7.0113,350510.04,<1H OCEAN
-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,147639.0,<1H OCEAN
-122.56,37.95,34.0,2677.0,411.0,933.0,410.0,6.1444,415775.17,NEAR OCEAN
-117.29,34.13,44.0,2337.0,563.0,1238.0,467.0,1.5156,73615.0,INLAND
-118.08,33.99,38.0,1683.0,328.0,1369.0,339.0,3.6196,163850.0,<1H OCEAN
-121.68,39.82,15.0,3996.0,748.0,1786.0,728.0,3.5189,111014.0,INLAND
-121.89,37.26,25.0,3319.0,531.0,1560.0,502.0,5.8479,271059.0,<1H OCEAN
-117.05,34.04,23.0,3967.0,766.0,1518.0,698.0,2.29,105259.0,INLAND
-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,293582.03,<1H OCEAN
-117.93,33.94,28.0,3664.0,719.0,1820.0,657.0,4.225,203434.0,<1H OCEAN
-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,205722.0,<1H OCEAN
-117.29,35.54,35.0,7922.0,1636.0,3431.0,1329.0,3.4145,75196.0,INLAND
-116.88,33.93,37.0,1495.0,429.0,865.0,342.0,1.2188,84794.0,INLAND
-117.88,33.84,34.0,1410.0,214.0,837.0,240.0,6.1168,252236.0,<1H OCEAN
-117.49,33.99,21.0,2050.0,392.0,1153.0,336.0,4.84,144986.0,INLAND
-117.98,34.03,21.0,797.0,162.0,484.0,166.0,2.625,177852.02,<1H OCEAN
-119.23,34.19,16.0,5297.0,810.0,1489.0,667.0,6.4522,397545.2,NEAR OCEAN
-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,169264.02,<1H OCEAN
-118.43,34.01,27.0,3133.0,1021.0,2242.0,1002.0,2.697,301291.01,<1H OCEAN
-122.31,38.01,18.0,4123.0,874.0,1895.0,772.0,3.2759,152568.0,NEAR BAY
-122.43,37.79,52.0,3486.0,847.0,1248.0,813.0,7.2623,412643.39,NEAR BAY
-118.19,33.95,42.0,1651.0,463.0,1559.0,436.0,2.3882,153287.0,<1H OCEAN
-117.11,32.91,15.0,1840.0,235.0,855.0,241.0,7.5992,314704.04,<1H OCEAN
-118.47,34.04,32.0,2909.0,748.0,1310.0,706.0,4.516,417755.24,<1H OCEAN
-122.42,37.75,52.0,2163.0,607.0,1447.0,546.0,3.3555,302234.0,NEAR BAY
-117.34,34.08,35.0,1380.0,248.0,730.0,264.0,3.2305,97870.0,INLAND
-122.06,37.99,17.0,1319.0,316.0,384.0,269.0,1.8229,151309.0,NEAR BAY
-122.06,37.54,20.0,6483.0,1068.0,3526.0,1060.0,5.0838,251982.01,NEAR BAY
-117.14,32.74,16.0,6075.0,1816.0,2592.0,1634.0,2.5553,150587.0,NEAR OCEAN
-122.07,38.0,37.0,978.0,202.0,462.0,184.0,3.625,151527.0,NEAR BAY
-122.35,40.57,18.0,2226.0,490.0,859.0,451.0,1.6821,78478.0,INLAND
-121.37,38.69,35.0,1093.0,192.0,590.0,190.0,2.7009,99151.0,INLAND
-120.19,36.6,25.0,875.0,214.0,931.0,214.0,1.5536,53931.0,INLAND
-121.28,38.03,11.0,826.0,150.0,684.0,166.0,3.9265,135526.0,INLAND
-117.51,33.95,12.0,9016.0,1486.0,4285.0,1457.0,4.9984,175111.0,INLAND
-118.36,33.88,31.0,2518.0,543.0,1107.0,508.0,4.7404,284292.0,<1H OCEAN
-122.3,37.97,35.0,1811.0,377.0,911.0,340.0,3.375,144767.0,NEAR BAY
-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,110566.0,INLAND
-115.73,33.09,27.0,452.0,103.0,258.0,61.0,2.9,88653.0,INLAND
-121.22,37.79,38.0,2152.0,451.0,1320.0,457.0,2.5025,94711.0,INLAND
-121.98,37.95,14.0,6290.0,854.0,2724.0,820.0,6.7371,283657.0,INLAND
-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797,235496.0,INLAND
-117.9,33.9,18.0,3821.0,576.0,1430.0,568.0,6.9399,317931.03,<1H OCEAN
-122.04,37.85,27.0,6039.0,780.0,2181.0,761.0,9.5862,469347.66,NEAR BAY
-119.73,34.42,25.0,2024.0,312.0,907.0,335.0,5.4127,334880.02,NEAR OCEAN
-116.44,33.77,18.0,4872.0,1110.0,955.0,656.0,2.2439,140611.0,INLAND
-117.31,34.17,25.0,2795.0,596.0,1650.0,569.0,3.0078,103066.0,INLAND
-117.14,32.8,35.0,1267.0,212.0,710.0,204.0,2.5368,144065.0,NEAR OCEAN
-122.13,37.7,43.0,3046.0,557.0,1333.0,544.0,3.4583,194122.0,NEAR BAY
-122.48,38.31,29.0,2375.0,560.0,1124.0,502.0,2.3276,180056.0,<1H OCEAN
-118.37,33.88,44.0,1325.0,245.0,669.0,253.0,4.4211,319512.01,<1H OCEAN
-121.45,38.64,23.0,1481.0,343.0,1079.0,315.0,1.867,66048.0,INLAND
-122.57,38.02,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,353753.0,NEAR BAY
-118.02,33.79,23.0,6368.0,1030.0,3281.0,1001.0,6.1142,309720.02,<1H OCEAN
-124.07,40.87,47.0,1765.0,326.0,796.0,333.0,2.2138,82568.0,NEAR OCEAN
-116.91,34.24,23.0,6379.0,1636.0,1350.0,568.0,1.6336,87393.0,INLAND
-117.65,33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899,314330.0,<1H OCEAN
-116.94,32.81,8.0,2517.0,632.0,1686.0,613.0,2.136,126843.0,<1H OCEAN
-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,56446.0,INLAND
-122.05,38.0,16.0,1085.0,217.0,356.0,232.0,2.3462,146709.0,NEAR BAY
-122.24,37.49,30.0,2956.0,590.0,1191.0,594.0,3.7463,295298.0,NEAR OCEAN
-121.46,38.54,39.0,1453.0,324.0,843.0,281.0,1.7692,69391.0,INLAND
-117.93,33.95,31.0,3600.0,468.0,1382.0,435.0,7.4597,373686.09,<1H OCEAN
-117.96,33.69,20.0,3123.0,441.0,1319.0,432.0,6.091,290075.0,<1H OCEAN
-122.04,37.96,27.0,2587.0,729.0,1500.0,623.0,1.837,153995.0,NEAR BAY
-121.3,37.97,52.0,2259.0,417.0,766.0,385.0,2.2981,102726.0,INLAND
-121.74,37.35,34.0,440.0,90.0,217.0,93.0,5.2327,301181.02,<1H OCEAN
-121.58,39.14,52.0,662.0,160.0,520.0,149.0,0.8928,82277.0,INLAND
-119.75,36.71,38.0,1481.0,,1543.0,372.0,1.4577,49293.0,INLAND
-118.36,33.98,29.0,2861.0,816.0,1715.0,775.0,2.7712,171305.0,<1H OCEAN
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,152353.0,NEAR BAY
-122.64,38.87,16.0,1177.0,240.0,519.0,199.0,1.5739,84602.0,INLAND
-120.72,38.42,17.0,5654.0,1085.0,2237.0,953.0,3.0465,119975.0,INLAND
-118.2,33.77,24.0,2404.0,819.0,1566.0,753.0,1.5076,164388.0,NEAR OCEAN
-118.43,34.2,28.0,3386.0,,2240.0,737.0,3.0221,212289.0,<1H OCEAN
-122.74,38.44,23.0,2819.0,612.0,1644.0,546.0,2.6576,154548.0,<1H OCEAN
-118.12,33.91,35.0,620.0,122.0,381.0,124.0,3.7917,190222.0,<1H OCEAN
-118.03,33.95,37.0,1772.0,321.0,934.0,326.0,4.1471,197684.01,<1H OCEAN
-122.76,38.46,14.0,4794.0,767.0,2252.0,768.0,4.2061,210361.0,<1H OCEAN
-121.83,37.28,33.0,1115.0,250.0,1168.0,261.0,3.9009,174191.0,<1H OCEAN
-118.48,34.25,35.0,1865.0,335.0,1074.0,337.0,5.1068,224623.0,<1H OCEAN
-121.35,38.28,17.0,2756.0,557.0,1986.0,530.0,3.2234,115477.0,INLAND
-118.18,33.82,43.0,2210.0,469.0,1042.0,418.0,3.5,234237.01,NEAR OCEAN
-122.02,37.01,20.0,1005.0,138.0,345.0,129.0,10.0968,494852.89,NEAR OCEAN
-117.67,33.49,10.0,366.0,61.0,128.0,61.0,8.163,384253.1,<1H OCEAN
-117.59,34.13,10.0,20263.0,3915.0,9716.0,3744.0,3.8505,148885.0,INLAND
-117.89,34.09,35.0,1205.0,330.0,583.0,319.0,2.3971,181776.0,<1H OCEAN
-122.68,38.43,29.0,488.0,63.0,161.0,62.0,6.0774,356697.08,<1H OCEAN
-118.32,33.87,28.0,3763.0,762.0,1967.0,724.0,5.3244,286003.0,<1H OCEAN
-118.58,34.06,25.0,4440.0,693.0,1560.0,636.0,8.8666,476120.71,<1H OCEAN
-118.03,33.96,37.0,1180.0,256.0,614.0,242.0,3.117,184989.0,<1H OCEAN
-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,493396.85,<1H OCEAN
-122.15,37.41,29.0,473.0,103.0,359.0,87.0,7.0309,425085.44,NEAR BAY
-116.87,33.57,12.0,1153.0,265.0,446.0,195.0,3.038,172752.0,INLAND
-121.72,37.7,17.0,1671.0,352.0,729.0,252.0,6.1023,226161.0,INLAND
-122.26,38.0,6.0,678.0,104.0,318.0,91.0,5.2375,245566.02,NEAR BAY
-118.25,34.14,13.0,3487.0,1131.0,3749.0,1072.0,2.1602,200462.0,<1H OCEAN
-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,417108.23,<1H OCEAN
